2020-12-14,573.55,592.32,561.89,587.12,9689681,22285674496.00
2020-12-15,584.95,601.07,574.76,591.14,11449986,25749719040.00
2020-12-16,592.65,605.11,578.30,588.31,9559068,21460948992.00
2020-12-17,581.53,604.83,571.83,596.45,12669203,25667076096.00
2020-12-18,596.69,626.38,587.83,610.55,14060695,30039257088.00
2020-12-21,613.26,644.61,604.30,635.61,16717962,36828807168.00
2020-12-22,631.63,651.32,612.89,620.75,16750510,37568905216.00
2020-12-23,623.76,656.27,615.79,639.26,17451658,38010511360.00
2020-12-24,637.94,650.55,616.52,627.55,14155887,29146458112.00
2020-12-25,626.37,657.39,614.25,648.39,14624787,30561271808.00
2020-12-28,647.85,666.05,628.68,650.43,14259050,33193093120.00
2020-12-29,648.58,660.53,608.87,618.43,14544061,33592356864.00
2020-12-30,621.75,660.81,617.43,647.03,14575413,39359778816.00
2020-12-31,647.29,668.79,639.25,656.91,15642963,35253301248.00
2021-01-04,660.11,695.32,651.84,685.37,16589300,42867941376.00
2021-01-05,684.61,696.36,659.71,677.24,17377731,42657140736.00
2021-01-06,677.66,689.43,642.54,659.92,14921378,39057612800.00
2021-01-07,659.59,684.76,641.92,667.85,15195043,40747798528.00
2021-01-08,673.14,686.53,637.88,664.53,16979641,46148194304.00
2021-01-11,676.83,694.75,640.09,650.36,20242997,54740520960.00
2021-01-12,645.17,682.54,629.27,671.49,17165643,45856837632.00
2021-01-13,672.56,692.78,638.40,650.62,19075733,55173578752.00
2021-01-14,642.49,655.48,616.48,627.50,13887535,39339831296.00
2021-01-15,622.95,656.10,613.06,646.50,13857780,41109114880.00
2021-01-18,642.96,664.90,630.47,649.99,12260890,37088006144.00
2021-01-19,649.82,666.91,632.04,642.71,13391891,40296738816.00
2021-01-20,645.38,679.76,638.44,665.63,12289180,38422163456.00
2021-01-21,662.19,686.08,646.91,673.54,14955247,41234747392.00
2021-01-22,670.94,695.97,654.37,678.84,14939500,44175622144.00
2021-01-25,674.78,707.12,657.31,678.84,16610758,53614968832.00
2021-01-26,679.72,689.62,650.30,665.19,12502467,38730825728.00
2021-01-27,666.93,680.84,643.76,667.02,10349355,33443254272.00
2021-01-28,653.71,673.49,635.96,645.33,10292399,32782180352.00
2021-01-29,649.35,661.05,616.80,630.73,10751671,39180165120.00
2021-02-01,621.94,644.17,608.31,625.51,11128088,35082231808.00
2021-02-02,625.93,647.69,611.99,637.29,10794801,38006403072.00
2021-02-03,640.18,652.96,619.26,628.75,10829454,37240786944.00
2021-02-04,625.49,632.51,592.55,605.10,11180215,37449637888.00
2021-02-05,607.43,620.81,583.30,588.83,10451054,34778279936.00
2021-02-08,592.68,608.64,578.51,598.45,8183576,31281209344.00
2021-02-09,601.37,620.98,593.81,611.25,8335551,29285408768.00
2021-02-10,613.90,625.96,597.45,614.16,8373607,28968847360.00
2021-02-18,627.09,640.87,602.00,620.15,11127299,40651554816.00
2021-02-19,616.96,631.56,603.46,625.64,11033256,31617701888.00
2021-02-22,628.38,650.34,616.84,625.89,12917854,34775052288.00
2021-02-23,620.03,634.92,605.00,619.43,9458269,27634675712.00
